DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size
02M418,MILLENNIUM HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,33,1,33
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,41,2,20.5
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,28,1,28
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,42,2,21
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,59,2,29.5
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,36,2,18
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,55,3,18.3
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,30,1,30
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,53,2,26.5
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,55,3,18.3
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,45,2,22.5
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,93,3,31
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,135,5,27
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,43,2,21.5
02M419,LANDMARK HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,54,2,27
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,English,HS English 09,47,2,23.5
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,English,HS English 10,43,2,21.5
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,English,HS English 11,56,2,28
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,English,HS English 12,27,1,27
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,60,2,30
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,21,1,21
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,24,1,24
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,Math,HS Math Other,53,2,26.5
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,22,1,22
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,23,1,23
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,Science,HS Other Science,30,1,30
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,Science,HS Physics,30,1,30
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,69,3,23
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government,29,1,29
02M419,LANDMARK HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,25,1,25
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,English,HS English 09,282,9,31.3
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,English,HS English 10,321,10,32.1
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,English,HS English 11,265,8,33.1
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,English,HS English 12,276,9,30.7
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,English,HS English Other,261,9,29
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Math,HS Algebra I,211,7,30.1
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Math,HS Algebra II,438,14,31.3
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Math,HS Geometry,309,10,30.9
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Math,HS Math Other,329,12,27.4
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Science,HS Chemistry,344,11,31.3
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Science,HS Earth Science,34,1,34
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Science,HS Living Environment,226,7,32.3
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Science,HS Other Life Science,56,2,28
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Science,HS Other Science,643,23,28
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Science,HS Physics,166,5,33.2
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Social Studies,HS Global History,576,18,32
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Social Studies,HS Government,289,9,32.1
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Social Studies,HS Social Studies Other,66,2,33
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,Gen Ed,Social Studies,HS US History,255,8,31.9
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,English,HS English 09,144,5,28.8
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,English,HS English 10,126,4,31.5
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,English,HS English 11,132,4,33
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,English,HS English 12,61,2,30.5
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,English,HS English Other,223,9,24.8
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,Math,HS Algebra I,311,11,28.3
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,Math,HS Geometry,157,5,31.4
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,Math,HS Math Other,30,1,30
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,Science,HS Earth Science,68,2,34
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,Science,HS Living Environment,254,9,28.2
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,Science,HS Other Life Science,34,1,34
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,Science,HS Other Science,269,9,29.9
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,Social Studies,HS Global History,312,10,31.2
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,Social Studies,HS Government,96,3,32
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,Social Studies,HS Social Studies Other,34,1,34
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,ICT,Social Studies,HS US History,117,4,29.3
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,SC,English,HS English 09,11,1,11
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,SC,Science,HS Living Environment,12,1,12
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,HS Core,SC,Social Studies,HS Global History,12,1,12
02M422,QUEST TO LEARN,HS Core,Gen Ed,English,HS English 09,23,1,23
02M422,QUEST TO LEARN,HS Core,Gen Ed,English,HS English 11,10,1,10
02M422,QUEST TO LEARN,HS Core,Gen Ed,English,HS English 12,46,2,23
02M422,QUEST TO LEARN,HS Core,Gen Ed,English,HS English Other,10,1,10
02M422,QUEST TO LEARN,HS Core,Gen Ed,Math,HS Algebra I,18,1,18
02M422,QUEST TO LEARN,HS Core,Gen Ed,Math,HS Algebra II,26,1,26
02M422,QUEST TO LEARN,HS Core,Gen Ed,Math,HS Geometry,33,1,33
02M422,QUEST TO LEARN,HS Core,Gen Ed,Math,HS Math Other,68,3,22.7
02M422,QUEST TO LEARN,HS Core,Gen Ed,Science,HS Chemistry,11,1,11
02M422,QUEST TO LEARN,HS Core,Gen Ed,Science,HS Earth Science,72,3,24
02M422,QUEST TO LEARN,HS Core,Gen Ed,Science,HS Other Life Science,16,1,16
02M422,QUEST TO LEARN,HS Core,Gen Ed,Science,HS Other Science,62,4,15.5
02M422,QUEST TO LEARN,HS Core,Gen Ed,Social Studies,HS Economics,66,3,22
02M422,QUEST TO LEARN,HS Core,Gen Ed,Social Studies,HS Global History,74,3,24.7
02M422,QUEST TO LEARN,HS Core,Gen Ed,Social Studies,HS Social Studies Other,15,1,15
02M422,QUEST TO LEARN,HS Core,Gen Ed,Social Studies,HS US History,26,1,26
02M422,QUEST TO LEARN,HS Core,ICT,English,HS English 09,82,3,27.3
02M422,QUEST TO LEARN,HS Core,ICT,English,HS English 10,94,3,31.3
02M422,QUEST TO LEARN,HS Core,ICT,English,HS English 11,54,2,27
02M422,QUEST TO LEARN,HS Core,ICT,English,HS English 12,28,1,28
02M422,QUEST TO LEARN,HS Core,ICT,English,HS English Other,14,1,14
02M422,QUEST TO LEARN,HS Core,ICT,Math,HS Algebra I,137,5,27.4
02M422,QUEST TO LEARN,HS Core,ICT,Math,HS Algebra II,56,2,28
02M422,QUEST TO LEARN,HS Core,ICT,Math,HS Math Other,100,4,25
02M422,QUEST TO LEARN,HS Core,ICT,Social Studies,HS Global History,146,5,29.2
02M422,QUEST TO LEARN,HS Core,ICT,Social Studies,HS US History,57,2,28.5
02M422,QUEST TO LEARN,MS Core,Gen Ed,English,MS English Core,141,5,28.2
02M422,QUEST TO LEARN,MS Core,Gen Ed,Math,MS Math Core,138,5,27.6
02M422,QUEST TO LEARN,MS Core,Gen Ed,Science,MS Science Core,167,6,27.8
02M422,QUEST TO LEARN,MS Core,Gen Ed,Social Studies,MS Social Studies Core,170,6,28.3
02M422,QUEST TO LEARN,MS Core,Accelerated,Math,MS Integrated Algebra,32,1,32
02M422,QUEST TO LEARN,MS Core,Accelerated,Science,MS Science Other,32,1,32
02M422,QUEST TO LEARN,MS Core,ICT,English,MS English Core,171,6,28.5
02M422,QUEST TO LEARN,MS Core,ICT,Math,MS Math Core,142,5,28.4
02M422,QUEST TO LEARN,MS Core,ICT,Science,MS Science Core,113,4,28.3
02M422,QUEST TO LEARN,MS Core,ICT,Social Studies,MS Social Studies Core,142,5,28.4
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,139,5,27.8
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,103,4,25.8
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,156,5,31.2
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,151,5,30.2
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,214,10,21.4
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,257,9,28.6
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,75,3,25
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,135,4,33.8
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,31,2,15.5
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,123,4,30.8
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,158,5,31.6
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,139,5,27.8
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,63,2,31.5
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,28,1,28
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Economics,145,5,29
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,269,10,26.9
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,22,1,22
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,178,12,14.8
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,159,5,31.8
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,English,HS English 09,26,1,26
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,English,HS English 10,34,1,34
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,English,HS English 11,33,1,33
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,English,HS English Other,68,3,22.7
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,70,3,23.3
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,65,2,32.5
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,Math,HS Math Other,20,1,20
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,66,2,33
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,19,1,19
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,Science,HS Other Life Science,53,2,26.5
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,Science,HS Other Science,20,1,20
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,73,3,24.3
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Social Studies Other,246,9,27.3
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,66,3,22
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,SC,English,HS English 09,12,1,12
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,SC,English,HS English 10,8,1,8
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,12,1,12
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,24,2,12
02M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,11,1,11
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,English,HS English 10,32,2,16
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,English,HS English 11,60,2,30
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,English,HS English Other,498,22,22.6
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Math,HS Algebra I,272,12,22.7
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Math,HS Algebra II,35,2,17.5
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Math,HS Geometry,51,3,17
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Science,HS Chemistry,12,1,12
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Science,HS Earth Science,62,3,20.7
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Science,HS Living Environment,138,6,23
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Science,HS Other Life Science,78,3,26
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Science,HS Other Science,53,3,17.7
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Social Studies,HS Global History,225,10,22.5
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Social Studies,HS Government,62,3,20.7
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Social Studies,HS Social Studies Other,15,1,15
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,Gen Ed,Social Studies,HS US History,68,2,34
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,ICT,English,HS English 10,29,1,29
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,HS Core,ICT,English,HS English Other,29,1,29
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,English,HS English 09,53,4,13.3
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,English,HS English 10,35,2,17.5
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,English,HS English 11,24,2,12
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,English,HS English 12,36,2,18
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,English,HS English Other,10,1,10
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,Math,HS Algebra I,52,3,17.3
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,Math,HS Algebra II,10,1,10
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,Math,HS Geometry,53,3,17.7
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,Math,HS Math Other,37,2,18.5
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,Science,HS Chemistry,28,1,28
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,Science,HS Earth Science,10,1,10
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,Science,HS Living Environment,26,1,26
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,Social Studies,HS Economics,48,2,24
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,26,1,26
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,Social Studies,HS Social Studies Other,26,1,26
02M432,MURRAY HILL ACADEMY,HS Core,Gen Ed,Social Studies,HS US History,24,2,12
02M432,MURRAY HILL ACADEMY,HS Core,ICT,English,HS English 09,56,3,18.7
02M432,MURRAY HILL ACADEMY,HS Core,ICT,English,HS English 10,53,2,26.5
02M432,MURRAY HILL ACADEMY,HS Core,ICT,English,HS English 11,40,2,20
02M432,MURRAY HILL ACADEMY,HS Core,ICT,English,HS English 12,29,1,29
02M432,MURRAY HILL ACADEMY,HS Core,ICT,Math,HS Algebra I,72,3,24
02M432,MURRAY HILL ACADEMY,HS Core,ICT,Math,HS Geometry,20,1,20
02M432,MURRAY HILL ACADEMY,HS Core,ICT,Science,HS Earth Science,84,3,28
02M432,MURRAY HILL ACADEMY,HS Core,ICT,Science,HS Living Environment,77,3,25.7
02M432,MURRAY HILL ACADEMY,HS Core,ICT,Science,HS Other Science,25,1,25
02M432,MURRAY HILL ACADEMY,HS Core,ICT,Social Studies,HS Global History,38,2,19
02M432,MURRAY HILL ACADEMY,HS Core,ICT,Social Studies,HS Social Studies Other,58,2,29
02M432,MURRAY HILL ACADEMY,HS Core,ICT,Social Studies,HS US History,52,2,26
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,English,HS English 09,80,3,26.7
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,English,HS English 10,62,2,31
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,English,HS English 11,57,2,28.5
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,English,HS English 12,88,4,22
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,English,HS English Other,319,16,19.9
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Math,HS Algebra I,121,4,30.3
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Math,HS Algebra II,57,2,28.5
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Math,HS Geometry,62,2,31
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Math,HS Math Other,63,3,21
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Science,HS Chemistry,57,2,28.5
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Science,HS Earth Science,65,2,32.5
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Science,HS Living Environment,62,2,31
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Science,HS Other Life Science,25,1,25
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Science,HS Other Science,78,4,19.5
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Social Studies,HS Global History,127,4,31.8
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Social Studies,HS Government,88,3,29.3
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,Gen Ed,Social Studies,HS US History,63,2,31.5
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,English,HS English 09,66,2,33
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,English,HS English 10,55,2,27.5
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,English,HS English 11,58,2,29
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,English,HS English 12,66,2,33
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,English,HS English Other,279,12,23.3
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Math,HS Algebra I,132,4,33
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Math,HS Algebra II,58,2,29
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Math,HS Geometry,53,2,26.5
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Math,HS Math Other,64,2,32
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Science,HS Chemistry,92,3,30.7
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Science,HS Earth Science,66,2,33
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Science,HS Living Environment,55,2,27.5
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Science,HS Other Science,66,2,33
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Social Studies,HS Global History,121,4,30.3
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Social Studies,HS Government,64,2,32
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Social Studies,HS Social Studies Other,27,1,27
02M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,HS Core,ICT,Social Studies,HS US History,64,2,32
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,English,HS English 09,45,4,11.3
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,English,HS English 10,69,6,11.5
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,English,HS English 11,92,4,23
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,English,HS English 12,88,4,22
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,English,HS English Other,92,5,18.4
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,Math,HS Algebra I,128,11,11.6
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,Math,HS Algebra II,182,8,22.8
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,Math,HS Math Other,83,7,11.9
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,Science,HS Chemistry,89,4,22.3
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,Science,HS Living Environment,128,11,11.6
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,Science,HS Other Science,102,5,20.4
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,Social Studies,HS Global History,128,11,11.6
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,Social Studies,HS Social Studies Other,99,5,19.8
02M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,HS Core,Gen Ed,Social Studies,HS US History,92,4,23
02M439,MANHATTAN VILLAGE ACADEMY,HS Core,Gen Ed,English,HS English 09,92,4,23
02M439,MANHATTAN VILLAGE ACADEMY,HS Core,Gen Ed,English,HS English 10,97,4,24.3
02M439,MANHATTAN VILLAGE ACADEMY,HS Core,Gen Ed,English,HS English 11,75,4,18.8
02M439,MANHATTAN VILLAGE ACADEMY,HS Core,Gen Ed,English,HS English 12,65,4,16.3
02M439,MANHATTAN VILLAGE ACADEMY,HS Core,Gen Ed,English,HS English Other,100,4,25
02M439,MANHATTAN VILLAGE ACADEMY,HS Core,Gen Ed,Math,HS Algebra I,70,3,23.3
02M439,MANHATTAN VILLAGE ACADEMY,HS Core,Gen Ed,Math,HS Algebra II,73,3,24.3
